Date,Price
3/9/2022,10001.5
3/8/2022,10209
3/7/2022,10281.5
3/4/2022,10674
3/3/2022,10351
3/2/2022,10166
3/1/2022,10061.5
2/28/2022,9883.5
2/25/2022,9873
2/24/2022,9864
2/23/2022,9866
2/22/2022,9915
2/21/2022,9898
2/18/2022,9956
2/17/2022,9929
2/16/2022,9992.5
2/15/2022,9968.5
2/14/2022,9920
2/11/2022,9860.5
2/10/2022,10254
2/9/2022,10059
2/8/2022,9781
2/7/2022,9777.5
2/4/2022,9841.5
2/3/2022,9832.5
2/2/2022,9839.5
2/1/2022,9696.5
1/31/2022,9506
1/28/2022,9507.5
1/27/2022,9782
1/26/2022,9916.5
1/25/2022,9801
1/24/2022,9728
1/21/2022,9941
1/20/2022,9990
1/19/2022,9841.5
1/18/2022,9676
1/17/2022,9731
1/14/2022,9719.5
1/13/2022,9958.5
1/12/2022,10064
1/11/2022,9719.5
1/10/2022,9563.5
1/7/2022,9647
1/6/2022,9531
1/5/2022,9698
1/4/2022,9768
12/31/2021,9720.5
12/30/2021,9691.5
12/29/2021,9680.5
12/24/2021,9568
12/23/2021,9612
12/22/2021,9607
12/21/2021,9534
12/20/2021,9446.5
12/17/2021,9437.5
12/16/2021,9507.5
12/15/2021,9199.5
12/14/2021,9412
12/13/2021,9447.5
12/10/2021,9506.5
12/9/2021,9534.5
12/8/2021,9652.5
12/7/2021,9595
12/6/2021,9505
12/3/2021,9418
12/2/2021,9496
12/1/2021,9444
11/30/2021,9442.5
11/29/2021,9577.5
11/26/2021,9460
11/25/2021,9801.5
11/24/2021,9835
11/23/2021,9710.5
11/22/2021,9726.5
11/19/2021,9646.5
11/18/2021,9441.5
11/17/2021,9406.5
11/16/2021,9561
11/15/2021,9673
11/12/2021,9711
11/11/2021,9633.5
11/10/2021,9533
11/9/2021,9553
11/8/2021,9637.5
11/5/2021,9518
11/4/2021,9439
11/3/2021,9458.5
11/2/2021,9495.5
11/1/2021,9555
10/29/2021,9496
10/28/2021,9666.5
10/27/2021,9548
10/26/2021,9788.5
10/25/2021,9867.5
10/22/2021,9704
10/21/2021,9831.5
10/20/2021,10185.5
10/19/2021,10149.5
10/18/2021,10196
10/15/2021,10281
10/14/2021,9984
10/13/2021,9651
10/12/2021,9465
10/11/2021,9543
10/8/2021,9361
10/7/2021,9280
10/6/2021,9045.5
10/5/2021,9174
10/4/2021,9250.5
10/1/2021,9128
9/30/2021,8936.5
9/29/2021,9155
9/28/2021,9269
9/27/2021,9362
9/24/2021,9332.5
9/23/2021,9273.5
9/22/2021,9286
9/21/2021,8975.5
9/20/2021,9033
9/17/2021,9312
9/16/2021,9366.5
9/15/2021,9627
9/14/2021,9442
9/13/2021,9562.5
9/10/2021,9694.5
9/9/2021,9387.5
9/8/2021,9249
9/7/2021,9350.5
9/6/2021,9450.5
9/3/2021,9431
9/2/2021,9376.5
9/1/2021,9335.5
8/31/2021,9520
8/27/2021,9410
8/26/2021,9299.5
8/25/2021,9356
8/24/2021,9376
8/23/2021,9273.5
8/20/2021,9037
8/19/2021,8894
8/18/2021,9042.5
8/17/2021,9247.5
8/16/2021,9442
8/13/2021,9570
8/12/2021,9467.5
8/11/2021,9512
8/10/2021,9520.5
8/9/2021,9369.5
8/6/2021,9468
8/5/2021,9491.5
8/4/2021,9466
8/3/2021,9541.5
8/2/2021,9700.5
7/30/2021,9728
7/29/2021,9823.5
7/28/2021,9686
7/27/2021,9758.5
7/26/2021,9809.5
7/23/2021,9516
7/22/2021,9441.5
7/21/2021,9347
7/20/2021,9336
7/19/2021,9222
7/16/2021,9427
7/15/2021,9486.5
7/14/2021,9342.5
7/13/2021,9412.5
7/12/2021,9409
7/9/2021,9519.5
7/8/2021,9323
7/7/2021,9455
7/6/2021,9312
7/5/2021,9511
7/2/2021,9376.5
7/1/2021,9322
6/30/2021,9374.5
6/29/2021,9334.5
6/28/2021,9388
6/25/2021,9413.5
6/24/2021,9419
6/23/2021,9482.5
6/22/2021,9301
6/21/2021,9180
6/18/2021,9145.5
6/17/2021,9315.5
6/16/2021,9667
6/15/2021,9569.5
6/14/2021,9971.5
6/11/2021,10003.5
6/10/2021,9890
6/9/2021,9978.5
6/8/2021,9964
6/7/2021,9900.5
6/4/2021,9955
6/3/2021,9788.5
6/2/2021,10147.5
6/1/2021,10245
5/28/2021,10258
5/27/2021,10221
5/26/2021,9979
5/25/2021,9918
5/24/2021,9947
5/21/2021,9881.5
5/20/2021,10048
5/19/2021,10001.5
5/18/2021,10405
5/17/2021,10373
5/14/2021,10240.5
5/13/2021,10342
5/12/2021,10445.5
5/11/2021,10460
5/10/2021,10382
5/7/2021,10417
5/6/2021,10092
5/5/2021,9949.5
5/4/2021,9966
4/30/2021,9825
4/29/2021,9885
4/28/2021,9876
4/27/2021,9855.5
4/26/2021,9751
4/23/2021,9551.5
4/22/2021,9401
4/21/2021,9445
4/20/2021,9322
4/19/2021,9376
4/16/2021,9211
4/15/2021,9284
4/14/2021,9074.5
4/13/2021,8899.5
4/12/2021,8861
4/9/2021,8926.5
4/8/2021,9008
4/7/2021,8915.5
4/6/2021,9047
4/1/2021,8790
3/31/2021,8785.5
3/30/2021,8773.5
3/29/2021,8865
3/26/2021,8962
3/25/2021,8779.5
3/24/2021,8977.5
3/23/2021,8980
3/22/2021,9108.5
3/19/2021,9057
3/18/2021,9055.5
3/17/2021,9065.5
3/16/2021,8960.5
3/15/2021,9144.5
3/12/2021,9085
3/11/2021,9057.5
3/10/2021,8861.5
3/9/2021,8779.5
3/8/2021,8998.5
3/5/2021,8895.5
3/4/2021,8907.5
3/3/2021,9101.5
3/2/2021,9170.5
3/1/2021,9044
2/26/2021,9077
2/25/2021,9412.5
2/24/2021,9308.5
2/23/2021,9206.5
2/22/2021,9097
2/19/2021,8909.5
2/18/2021,8553
2/17/2021,8390
2/16/2021,8405.5
2/15/2021,8393.5
2/12/2021,8332
2/11/2021,8280.5
2/10/2021,8299.5
2/9/2021,8147.5
2/8/2021,8037
2/5/2021,7912.5
2/4/2021,7823
2/3/2021,7842.5
2/2/2021,7777
2/1/2021,7798.5
1/29/2021,7856
1/28/2021,7873
1/27/2021,7825
1/26/2021,8008.5
1/25/2021,7969
1/22/2021,7997.5
1/21/2021,8021.5
1/20/2021,8044.5
1/19/2021,7954
1/18/2021,7971.5
1/15/2021,7949
1/14/2021,8048.5
1/13/2021,8009
1/12/2021,7975.5
1/11/2021,7864
1/8/2021,8131
1/7/2021,8179
1/6/2021,8037.5
1/5/2021,8002
1/4/2021,7860.5
12/31/2020,7766
12/30/2020,7847.5
12/29/2020,7859.5
12/24/2020,7787.5
12/23/2020,7843.5
12/22/2020,7746.5
