Date,IHSG,STI,Gold,Coal,Copper,Silver,Tin,Nickel
2022-12-28,6850.52,3266.97,1804.35,402.1,8443.0,23.538,24734,30431
2022-12-29,6860.077,3249.24,1814.91,404.15,8418.0,23.8954,24915,30259
2022-12-30,6850.619,3251.32,1824.02,404.15,8372.0,23.9545,24808,30048
2023-01-03,6888.758,3245.8,1839.48,393.1,8321.5,24.0072,25473,31118
2023-01-04,6813.239,3242.46,1854.56,394.55,8252.0,23.7597,25095,29768
2023-01-05,6653.841,3292.66,1832.89,397.5,8374.5,23.2438,24861,27748
2023-01-06,6684.558,3276.72,1865.69,396.15,8589.5,23.8305,25270,28079
2023-01-09,6688.265,3305.67,1871.81,393.85,8859.5,23.6506,25861,27434
2023-01-10,6622.499,3262.91,1877.03,390.45,8912.0,23.6032,25860,27466
2023-01-11,6584.453,3271.51,1875.69,370.0,9124.5,23.4157,26813,27039
2023-01-12,6629.934,3267.78,1897.09,377.5,9187.0,23.7777,27409,27013
2023-01-13,6641.83,3293.75,1920.23,370.25,9185.5,24.2643,28756,26795
2023-01-16,6688.057,3283.6,1916.02,368.75,9104.5,24.2545,28466,27217
2023-01-17,6767.34,3280.51,1908.69,369.25,9287.0,23.9286,28416,26690
2023-01-18,6765.786,3289.55,1904.11,368.0,9323.5,23.4645,29100,27844
2023-01-19,6819.907,3276.18,1932.24,363.5,9305.5,23.8479,28800,29346
2023-01-20,6874.931,3293.71,1926.08,350.95,9324.0,23.933,29536,28771
2023-01-25,6829.93,3352.77,1946.11,354.0,9314.5,23.913,30850,29182
2023-01-26,6864.818,3377.19,1929.21,355.6,9329.5,23.9125,32262,29427
2023-01-27,6898.981,3394.21,1928.04,358.1,9263.5,23.604,30838,28902
2023-01-30,6872.481,3378.29,1923.17,265.35,9210.0,23.6005,29809,29219
2023-01-31,6839.342,3365.67,1928.36,251.75,9222.5,23.7305,29490,30344
2023-02-01,6862.258,3377.65,1950.52,247.0,9087.0,23.9835,28813,29296
2023-02-02,6890.572,3363.68,1912.72,244.65,9052.5,23.4665,29377,29790
2023-02-03,6911.732,3384.29,1864.97,236.0,8980.5,22.353,28379,28612
2023-02-06,6873.791,3385.93,1867.48,252.0,8871.5,22.27,26880,27258
2023-02-07,6935.301,3380.84,1873.1,255.65,8925.0,22.1715,27071,27248
2023-02-08,6940.124,3388.52,1875.49,239.35,8892.5,22.319,27619,27390
2023-02-09,6897.365,3359.48,1861.78,225.5,8983.0,21.9774,27745,29142
2023-02-10,6880.329,3360.69,1865.57,226.1,8857.5,22.0037,27349,27794
2023-02-13,6900.14,3324.7,1853.49,221.0,8938.0,21.9925,27528,26627
2023-02-14,6941.855,3318.2,1854.31,219.5,8946.5,21.8525,26817,26459
2023-02-15,6914.538,3280.82,1836.01,219.9,8857.5,21.6264,26658,26143
2023-02-16,6895.664,3311.23,1836.36,214.0,9023.0,21.5785,27004,26489
2023-02-17,6895.714,3328.37,1842.36,209.35,8987.5,21.7302,25856,25793
2023-02-20,6894.717,3308.75,1841.38,205.65,9141.5,21.8171,26700,26932
2023-02-21,6873.405,3306.86,1835.09,208.5,9200.5,21.8335,27526,27105
2023-02-22,6809.968,3300.04,1825.39,209.65,9112.0,21.5099,26848,26431
2023-02-23,6839.454,3264.93,1822.28,210.1,8904.0,21.3085,26171,25387
2023-02-24,6856.576,3282.3,1811.04,209.2,8716.5,20.764,25651,24554
2023-02-27,6854.777,3263.24,1817.14,196.5,8802.0,20.63,25478,25505
2023-02-28,6843.239,3262.63,1826.92,192.85,8961.0,20.9114,24963,24794
2023-03-01,6844.936,3255.08,1836.72,193.5,9100.5,20.993,25334,24890
2023-03-02,6857.415,3234.9,1835.87,193.0,8958.5,20.8975,24570,24395
2023-03-03,6813.636,3232.02,1856.48,188.9,8983.5,21.2613,24750,24597
2023-03-06,6807.001,3239.31,1846.86,181.75,8920.5,21.052,24555,24430
2023-03-07,6766.758,3245.27,1813.45,179.25,8763.5,20.076,24177,24145
2023-03-08,6776.37,3226.86,1813.8,179.5,8910.5,20.0257,23742,23974
2023-03-09,6799.795,3214.51,1831.03,180.0,8853.0,20.073,23351,23269
2023-03-10,6765.302,3177.43,1868.26,185.25,8867.0,20.5395,22912,22684
2023-03-13,6786.955,3132.37,1913.7,182.9,8931.0,21.8026,23210,23123
2023-03-14,6641.814,3129.75,1904.01,180.0,8833.5,21.697,22950,23040
2023-03-15,6628.137,3172.92,1918.58,175.0,8504.5,21.7755,22464,23003
2023-03-16,6565.728,3155.54,1919.52,174.0,8518.0,21.6968,22218,23236
2023-03-17,6678.237,3183.28,1989.25,173.0,8580.0,22.602,22510,23364
2023-03-20,6612.49,3139.76,1978.84,172.25,8697.5,22.5445,22750,22797
2023-03-21,6691.611,3173.93,1940.07,174.0,8757.5,22.388,23039,22514
2023-03-24,6762.254,3212.64,1978.21,175.35,8921.5,23.2275,24830,23468
2023-03-27,6708.933,3239.03,1956.67,176.25,8964.0,23.081,25421,23843
2023-03-28,6760.328,3255.54,1973.54,176.5,8978.0,23.334,25770,24074
2023-03-29,6839.436,3262.54,1964.7,176.6,9002.5,23.335,25814,23743
2023-03-30,6808.951,3257.18,1980.37,176.75,9001.0,23.903,25916,23199
2023-03-31,6805.277,3258.9,1969.28,177.25,8993.0,24.099,25835,23838
2023-04-03,6827.175,3281.08,1984.65,200.0,8917.0,23.9845,26040,23372
2023-04-04,6833.178,3311.12,2020.42,192.65,8751.0,25.0056,24995,23124
2023-04-05,6819.675,3318.87,2020.73,198.0,8782.0,24.9415,24247,22706
2023-04-06,6792.765,3300.48,2007.91,193.75,8800.0,24.9798,24308,22800
2023-04-11,6811.314,3297.83,2003.62,194.15,8854.5,25.0615,23733,23472
2023-04-12,6798.964,3286.12,2014.93,194.6,8916.5,25.5013,24022,23579
2023-04-13,6785.598,3294.54,2040.22,190.75,9058.5,25.828,24442,23698
2023-04-14,6818.574,3302.66,2004.17,188.0,9023.5,25.348,24853,24132
2023-04-17,6787.582,3319.26,1995.19,187.0,8964.5,25.033,27367,24701
2023-04-18,6821.807,3309.56,2005.45,188.3,9012.5,25.1925,27843,25633
2023-04-26,6910.147,3293.91,1989.04,190.15,8552.5,24.8812,25754,23646
2023-04-27,6945.477,3282.03,1987.78,189.95,8586.5,24.9276,25883,24099
2023-04-28,6915.716,3270.51,1990.0,189.7,8595.5,25.0545,26088,24219
2023-05-02,6863.302,3281.99,2016.68,187.55,8514.0,25.3715,26491,24965
2023-05-03,6812.722,3262.01,2038.97,180.6,8468.5,25.577,26777,24743
2023-05-04,6844.027,3269.18,2050.28,170.65,8493.5,26.0505,25600,23997
2023-05-05,6787.631,3266.63,2016.79,169.65,8581.5,25.6663,26064,24531
2023-05-09,6779.98,3242.95,2034.56,169.0,8591.5,25.6022,25995,23507
2023-05-10,6811.905,3242.29,2030.09,166.95,8475.0,25.4022,25846,22531
2023-05-11,6755.938,3229.55,2015.05,163.0,8163.5,24.1835,25308,21780
2023-05-12,6707.763,3208.55,2010.77,164.9,8253.0,23.969,24836,22217
2023-05-15,6711.74,3214.72,2016.49,163.75,8272.5,24.0855,24994,21622
2023-05-16,6676.564,3214.04,1989.17,163.8,8121.5,23.7491,24524,21122
2023-05-17,6663.114,3173.84,1981.84,165.25,8302.0,23.7505,24802,21334
2023-05-19,6700.561,3202.59,1977.81,162.25,8251.5,23.8525,25451,21278
2023-05-22,6729.647,3211.09,1971.86,160.35,8127.5,23.6275,24950,21413
2023-05-23,6736.684,3218.08,1975.23,160.0,8102.0,23.4491,24320,21047
2023-05-24,6745.804,3214.21,1957.16,160.25,7901.5,23.056,23965,20732
2023-05-25,6704.231,3207.72,1941.41,160.0,7962.5,22.7405,24607,21228
2023-05-26,6687.001,3207.39,1946.46,160.0,8135.0,23.301,24846,21162
2023-05-30,6636.423,3187.56,1959.33,135.1,8123.0,23.1749,25561,21027
2023-05-31,6633.261,3158.8,1962.73,135.0,8089.0,23.4858,25454,20588
2023-06-05,6633.437,3189.01,1961.86,137.75,8335.0,23.545,25565,20898
2023-06-06,6618.923,3190.11,1963.52,134.45,8339.0,23.5682,25618,20968
2023-06-07,6619.755,3179.58,1940.02,136.0,8293.5,23.4181,25650,21417
2023-06-08,6666.33,3186.61,1965.46,136.25,8347.5,24.2377,25817,21132
2023-06-09,6694.024,3186.97,1961.19,135.7,8371.5,24.293,26502,21170
2023-06-12,6722.373,3196.07,1957.84,134.0,8310.5,24.0531,25901,20755
2023-06-13,6719.014,3189.4,1943.74,132.25,8460.0,23.666,26065,21952
2023-06-14,6699.717,3218.14,1942.52,132.0,8509.0,23.9191,26762,22720
2023-06-15,6713.795,3242.85,1958.01,135.95,8558.0,23.8607,27225,22993
2023-06-16,6698.547,3260.03,1957.98,128.45,8566.5,24.2,26951,23034
2023-06-19,6686.059,3241.17,1950.48,128.35,8540.0,23.9528,26900,22503
2023-06-20,6660.455,3220.23,1936.42,126.55,8548.0,23.134,26847,22039
2023-06-21,6702.625,3223.66,1932.55,124.15,8602.5,22.6364,27311,21238
2023-06-22,6652.261,3222.43,1914.01,125.75,8574.0,22.245,27079,21182
2023-06-23,6639.733,3191.6,1921.2,125.5,8390.5,22.428,26476,21311
2023-06-26,6664.668,3189.68,1923.26,125.5,8391.0,22.7905,25635,20305
2023-06-27,6661.879,3205.35,1913.69,127.9,8363.0,22.8595,26283,20789
2023-07-03,6696.716,3207.1,1921.64,148.05,8398.0,22.9193,27377,20580
2023-07-04,6681.754,3203.77,1925.48,143.15,8359.5,22.9667,27320,20508
2023-07-05,6718.977,3185.38,1915.3,144.8,8319.0,23.1087,27633,21207
2023-07-06,6757.331,3150.43,1910.9,139.65,8261.5,22.72,28530,21209
2023-07-07,6716.459,3139.47,1925.05,138.0,8370.5,23.0888,28342,20804
2023-07-10,6731.038,3149.32,1925.35,133.7,8372.5,23.13,27950,21014
2023-07-11,6796.924,3163.84,1932.23,131.0,8322.5,23.1222,27956,20704
2023-07-12,6808.209,3175.36,1957.35,129.05,8499.5,24.1225,29069,21685
2023-07-13,6810.213,3238.46,1960.51,128.0,8694.0,24.88,28809,21294
2023-07-14,6869.572,3248.63,1955.21,131.65,8673.5,24.9497,28543,21630
2023-07-17,6867.144,3254.43,1955.04,131.1,8491.0,24.8414,28363,21054
2023-07-18,6830.203,3254.26,1978.72,134.35,8473.0,25.0558,28540,21084
2023-07-20,6864.189,3274.38,1969.53,132.0,8485.5,24.7605,28715,21280
2023-07-21,6880.802,3278.3,1961.94,133.0,8452.0,24.6133,28494,20769
2023-07-24,6899.396,3265.14,1954.73,133.1,8517.0,24.3477,28601,21428
2023-07-25,6917.711,3286.16,1964.96,134.0,8673.5,24.6893,28899,22450
2023-07-26,6948.279,3304.96,1972.07,134.0,8617.5,24.9307,29010,21590
2023-07-27,6896.663,3337.42,1946.0,134.0,8569.0,24.1355,28680,21689
2023-07-28,6900.23,3371.17,1959.49,134.45,8662.5,24.3443,28740,22307
2023-07-31,6931.359,3373.98,1965.09,137.3,8831.5,24.7465,28637,22293
2023-08-01,6886.496,3373.79,1944.29,134.35,8631.0,24.305,27724,22358
2023-08-02,6854.51,3325.02,1934.45,133.5,8509.5,23.7167,27418,21560
2023-08-03,6898.077,3304.06,1934.06,136.85,8611.0,23.5708,28023,21607
2023-08-04,6852.842,3292.39,1942.91,137.0,8573.0,23.6345,27700,21310
2023-08-07,6886.366,3309.87,1936.56,141.1,8485.0,23.1341,27756,21102
2023-08-08,6868.813,3313.79,1925.24,142.5,8347.5,22.782,27300,20841
2023-08-10,6893.276,3322.93,1912.48,143.0,8386.0,22.7043,26885,20441
2023-08-11,6879.979,3294.28,1913.76,144.0,8294.5,22.6857,26457,20241
2023-08-14,6910.172,3247.7,1907.1,146.5,8291.5,22.6,25325,20093
2023-08-15,6915.101,3232.74,1902.0,147.15,8199.5,22.5286,25186,19780
2023-08-16,6900.538,3213.58,1891.81,147.5,8167.0,22.415,25066,19804
2023-08-18,6859.912,3173.93,1889.31,149.5,8240.5,22.75,25260,20131
2023-08-21,6866.033,3154.03,1894.93,149.25,8274.5,23.307,25702,20119
2023-08-22,6916.45,3159.88,1897.48,150.0,8362.5,23.4065,26112,20504
2023-08-23,6921.41,3174.18,1915.48,150.0,8452.0,24.3108,26125,20956
2023-08-24,6899.392,3180.72,1916.91,149.0,8359.5,24.1225,25870,20829
2023-08-25,6895.443,3189.88,1914.96,149.4,8355.5,24.226,25497,20795
2023-08-29,6957.835,3223.09,1937.54,159.5,8448.5,24.7237,25395,20683
2023-08-30,6966.656,3220.22,1942.32,156.0,8472.5,24.6156,25475,20631
2023-08-31,6953.26,3233.3,1940.19,156.0,8422.5,24.443,25396,20289
2023-09-04,6996.75,3238.97,1942.69,156.55,8452.0,23.9915,26372,21040
2023-09-05,6991.708,3226.83,1926.12,160.5,8487.0,23.5416,26445,21039
2023-09-06,6995.953,3222.88,1916.56,160.0,8371.5,23.1683,26270,20593
2023-09-07,6954.808,3226.59,1919.68,157.65,8321.0,22.9682,26085,20482
2023-09-08,6924.78,3207.75,1919.08,156.25,8242.5,22.9266,25573,20052
2023-09-11,6963.393,3218.28,1922.3,158.0,8402.0,23.0785,25803,20485
2023-09-12,6933.969,3214.46,1913.67,159.0,8391.0,23.0658,25524,19923
2023-09-13,6935.476,3218.93,1908.12,162.25,8417.0,22.838,25688,20069
2023-09-14,6959.333,3249.51,1910.79,160.15,8417.5,22.6491,25895,20343
2023-09-15,6982.791,3280.69,1923.91,160.5,8405.5,23.0361,25703,19924
2023-09-18,6936.083,3263.39,1933.84,160.75,8359.5,23.2434,26183,19877
2023-09-19,6980.321,3240.75,1931.36,160.75,8292.5,23.2005,26106,19919
2023-09-20,7011.681,3242.0,1930.3,160.75,8345.5,23.2387,26132,19593
2023-09-21,6991.466,3202.81,1920.02,160.5,8194.0,23.401,25613,19123
2023-09-22,7016.844,3204.82,1925.23,160.0,8222.0,23.5616,26251,19418
2023-09-25,6998.381,3215.4,1915.92,160.0,8145.5,23.1388,25888,19120
2023-09-26,6923.8,3215.07,1900.65,160.35,8091.0,22.8491,26012,18877
2023-09-27,6937.828,3200.03,1875.12,160.35,8114.0,22.5456,25650,19003
2023-09-29,6939.892,3217.41,1848.63,160.1,8270.5,22.1795,23944,18694
2023-10-02,6961.459,3208.86,1828.03,154.5,8053.0,21.045,23496,18749
2023-10-03,6940.887,3192.35,1823.02,149.65,8006.5,21.1731,23854,18728
2023-10-04,6886.576,3147.39,1821.36,144.65,7949.5,21.01,23926,18723
2023-10-05,6874.826,3155.1,1820.3,139.0,7899.0,20.9734,24139,18490
2023-10-06,6888.518,3174.39,1833.01,138.5,8046.0,21.6032,24644,18582
2023-10-09,6891.455,3166.51,1861.41,141.35,8104.0,21.88,25140,18939
2023-10-10,6922.188,3199.07,1860.4,141.9,8022.5,21.8421,24714,18682
2023-10-11,6931.753,3192.87,1874.36,140.5,8024.0,22.0375,24919,18371
2023-10-12,6935.151,3218.69,1868.9,142.65,7991.0,21.8294,24812,18728
2023-10-13,6926.78,3185.79,1932.82,143.85,7949.0,22.7202,25087,18546
2023-10-16,6896.292,3163.89,1920.2,143.75,7976.5,22.6145,25242,18602
2023-10-17,6939.615,3171.83,1923.18,142.25,7970.5,22.8092,25370,18593
2023-10-18,6927.906,3136.62,1947.55,140.0,7972.5,22.8415,25548,18655
2023-10-19,6846.427,3099.6,1974.46,136.5,7993.0,23.0452,25205,18520
2023-10-20,6849.168,3076.69,1981.4,138.0,7948.5,23.3747,24985,18588
2023-10-23,6741.964,3053.36,1972.85,138.35,7972.0,22.9775,24890,18177
2023-10-24,6806.762,3083.88,1970.97,136.5,8051.5,22.9167,25091,18274
2023-10-25,6834.388,3078.78,1979.72,133.5,8032.0,22.865,25211,18317
2023-10-26,6714.519,3071.31,1984.71,135.7,7985.5,22.795,24801,18079
2023-10-27,6758.793,3061.85,2006.37,135.2,8099.0,23.1199,24902,18374
2023-10-30,6735.892,3064.29,1996.1,131.0,8140.5,23.3357,25014,18489
2023-10-31,6752.211,3067.74,1983.88,121.1,8110.5,22.8451,24079,18130
2023-11-01,6642.418,3076.77,1982.53,119.65,8109.5,22.9489,23908,18014
2023-11-02,6751.386,3082.49,1985.78,120.0,8143.0,22.7652,23962,17979
2023-11-03,6788.85,3143.66,1992.65,122.5,8175.5,23.2145,24356,18223
2023-11-06,6878.836,3180.53,1978.14,119.0,8238.0,23.0268,24665,18445
2023-11-07,6843.79,3173.81,1969.45,120.1,8186.5,22.635,24559,17912
2023-11-08,6804.106,3129.72,1950.2,122.5,8142.0,22.5593,24892,18094
2023-11-09,6838.233,3135.32,1958.55,123.0,8147.0,22.6377,24839,17813
2023-11-10,6809.263,3106.68,1940.2,123.25,8035.5,22.2675,24603,17257
2023-11-14,6862.055,3104.66,1964.29,122.5,8235.0,23.0909,25206,17487
2023-11-15,6958.205,3132.12,1959.85,123.25,8265.5,23.4421,25326,17421
2023-11-16,6958.008,3133.05,1980.9,123.1,8220.0,23.7472,25193,17020
2023-11-17,6977.668,3124.67,1980.82,123.25,8267.0,23.7189,24852,16904
2023-11-20,6994.888,3111.58,1978.07,122.5,8430.5,23.4438,24878,16952
2023-11-21,6961.79,3096.34,1998.29,122.3,8449.0,23.7519,24991,16992
2023-11-22,6906.953,3114.92,1990.17,122.15,8353.5,23.6316,24663,16435
2023-11-23,7004.344,3111.75,1992.25,122.15,8409.5,23.6785,24476,16619
2023-11-24,7009.631,3094.81,2000.82,122.0,8428.5,24.33,23884,16138
2023-11-27,7013.406,3086.42,2014.13,127.5,8364.0,24.649,22979,16079
2023-11-28,7041.073,3065.94,2040.97,127.45,8473.0,25.0263,23322,16766
2023-11-29,7036.087,3084.7,2044.24,127.85,8415.5,25.0201,23501,17122
2023-11-30,7080.741,3072.99,2036.41,132.15,8464.5,25.272,23246,16645
2023-12-01,7059.906,3090.31,2072.22,133.5,8610.5,25.486,23748,17042
2023-12-04,7093.6,3084.08,2029.42,134.45,8443.0,24.5055,24064,16714
2023-12-05,7100.855,3077.16,2019.36,134.15,8334.5,24.1588,23991,16143
2023-12-06,7087.395,3087.24,2025.55,140.45,8286.0,23.8993,24585,16218
2023-12-07,7134.623,3074.26,2028.47,148.75,8342.0,23.8017,24675,16508
2023-12-08,7159.598,3110.73,2004.67,151.0,8448.5,23.0006,24567,16806
2023-12-11,7088.785,3090.2,1981.95,152.5,8341.0,22.8195,24359,16607
2023-12-12,7125.307,3102.31,1979.54,146.25,8355.0,22.7743,24580,16520
2023-12-13,7075.341,3104.26,2027.74,146.25,8330.0,23.815,24690,16468
2023-12-14,7176.016,3122.95,2036.36,145.5,8551.5,24.1844,25367,16972
2023-12-15,7190.988,3116.51,2019.62,145.25,8549.0,23.8556,25175,17150
2023-12-18,7119.525,3113.23,2027.19,144.75,8482.5,23.8045,24820,16502
2023-12-19,7187.846,3116.62,2040.35,145.25,8593.5,24.0516,25137,16747
2023-12-20,7219.667,3108.03,2031.39,144.25,8582.5,24.1473,25203,16854
2023-12-21,7209.619,3112.5,2045.95,145.25,8595.5,24.405,25153,16888
2023-12-22,7237.519,3140.32,2053.08,145.5,8573.5,24.1883,24866,16509
2023-12-27,7245.916,3170.76,2077.49,146.0,8690.5,24.266,25644,16938
2023-12-28,7303.888,3214.4,2065.61,145.45,8624.5,23.9743,25680,16734
2023-12-29,7272.797,3240.27,2062.98,146.4,8559.0,23.7953,25415,16603
2024-01-02,7323.588,3229.95,2058.96,127.75,8544.5,23.6638,25184,16574
2024-01-03,7279.091,3199.44,2041.49,128.5,8517.0,22.9895,25294,16409
2024-01-04,7359.763,3174.01,2043.65,130.9,8466.5,23.0108,24834,16064
2024-01-05,7350.619,3184.3,2045.45,131.55,8463.0,23.192,24622,16372
2024-01-08,7283.575,3187.02,2028.07,132.0,8448.0,23.1101,24500,16303
2024-01-09,7200.203,3197.96,2030.2,135.65,8369.5,22.9818,24240,16287
2024-01-10,7227.297,3179.96,2024.41,133.5,8370.5,22.9005,24435,16429
2024-01-11,7219.964,3201.41,2028.91,130.75,8355.0,22.7509,24554,16420
2024-01-12,7241.138,3191.72,2049.06,130.85,8339.0,23.1947,24631,16343
2024-01-15,7224.001,3199.42,2056.55,129.85,8381.0,23.2212,24781,16218
2024-01-16,7242.787,3184.99,2028.44,129.5,8354.5,22.9193,25175,16150
2024-01-17,7200.635,3142.22,2006.25,129.5,8268.0,22.5565,25233,16079
2024-01-18,7252.967,3139.78,2023.34,128.9,8310.0,22.7409,25357,16156
2024-01-19,7227.402,3152.29,2029.49,128.0,8351.0,22.6216,25298,16036
2024-01-22,7247.928,3149.12,2021.7,127.45,8345.5,22.096,25617,16007
2024-01-23,7256.229,3135.25,2029.28,127.3,8405.0,22.444,26239,16306
2024-01-24,7227.823,3153.33,2013.89,127.2,8562.5,22.6675,26509,16648
2024-01-25,7178.042,3147.64,2020.84,126.8,8568.5,22.9135,26648,16701
2024-01-26,7137.088,3159.53,2018.52,127.1,8545.5,22.802,26664,16785
2024-01-29,7157.175,3140.31,2033.23,116.4,8558.0,23.2043,26329,16439
2024-01-30,7192.216,3150.04,2037.01,119.55,8615.0,23.1719,26005,16508
2024-01-31,7207.941,3153.01,2039.52,116.5,8608.5,22.958,26233,16269
2024-02-01,7201.696,3143.06,2054.99,116.0,8534.5,23.1782,25803,16230
2024-02-02,7238.785,3179.77,2039.76,116.75,8482.0,22.691,25550,16235
2024-02-05,7198.615,3134.29,2025.11,119.0,8359.5,22.3535,24836,16020
2024-02-06,7247.408,3125.68,2036.14,119.0,8402.0,22.4256,25187,15927
2024-02-07,7235.152,3156.15,2035.36,120.5,8312.0,22.2199,25487,16012
2024-02-13,7209.741,3141.87,1993.15,120.5,8260.0,22.1195,27571,16261
2024-02-15,7303.281,3176.69,2004.4,119.25,8314.0,22.9242,27293,16258
2024-02-16,7335.545,3221.94,2013.59,119.25,8489.0,23.4207,26970,16356
2024-02-19,7296.702,3225.91,2017.21,119.6,8434.5,23.0232,26434,16349
2024-02-20,7352.601,3244.06,2024.41,119.6,8500.0,23.0047,26421,16347
2024-02-21,7349.021,3217.11,2025.99,119.4,8542.0,22.886,26296,16930
2024-02-22,7339.636,3222.94,2024.39,119.4,8584.5,22.7506,26170,17392
2024-02-23,7295.095,3184.91,2035.4,119.4,8567.5,22.95,26382,17495
2024-02-26,7283.823,3171.12,2031.24,127.75,8466.0,22.5206,26076,17169
2024-02-27,7285.317,3157.32,2030.48,129.2,8474.0,22.462,26360,17460
2024-02-28,7328.636,3138.93,2034.55,129.5,8448.5,22.4578,26561,17601
2024-02-29,7316.111,3141.85,2044.3,131.0,8493.5,22.6756,26556,17896
2024-03-01,7311.907,3135.76,2082.92,132.0,8503.5,23.1235,26489,17662
2024-03-04,7276.749,3122.21,2114.48,136.0,8542.5,23.8865,26833,17945
2024-03-05,7247.46,3107.1,2128.04,137.45,8491.5,23.671,26824,17759
2024-03-06,7329.801,3136.14,2148.18,136.75,8577.0,24.1673,27192,17717
2024-03-07,7373.964,3133.78,2159.98,135.5,8640.5,24.3281,27607,17983
2024-03-08,7381.907,3147.09,2178.95,134.4,8579.5,24.3117,27630,18011
2024-03-13,7421.207,3160.72,2174.41,131.1,8927.0,25.0062,28065,18346
2024-03-14,7433.315,3186.4,2162.19,131.5,8887.5,24.8169,28258,18077
2024-03-15,7328.054,3172.96,2155.9,131.0,9072.0,25.1869,28674,18074
2024-03-18,7302.449,3171.93,2160.36,129.75,9089.0,25.0373,28700,17872
2024-03-19,7336.746,3173.55,2157.59,129.4,8976.5,24.9148,27445,17395
2024-03-20,7331.128,3177.48,2186.39,128.9,8928.0,25.5824,27230,17492
2024-03-21,7338.353,3220.37,2181.33,128.25,8950.5,24.7437,27872,17541
2024-03-22,7350.152,3217.97,2165.44,127.7,8866.5,24.6733,27727,17242
2024-03-25,7377.76,3198.1,2171.83,128.95,8873.0,24.6834,27580,16937
2024-03-26,7365.664,3233.33,2178.8,128.9,8862.0,24.4553,27446,16640
2024-03-27,7310.092,3251.71,2194.79,129.0,8849.5,24.6488,27524,16620
2024-03-28,7288.813,3224.01,2229.87,129.1,8867.0,24.9631,27451,16749
2024-04-02,7236.984,3247.72,2280.67,132.25,8991.0,26.1411,27897,17030
2024-04-03,7166.844,3222.66,2300.0,129.65,9262.5,27.1822,28395,17339
2024-04-04,7254.399,3235.01,2290.94,128.2,9359.0,26.9141,28643,17711
2024-04-05,7286.882,3218.26,2329.75,129.1,9329.5,27.4757,28795,17804
2024-04-16,7164.807,3144.76,2382.89,129.25,9468.0,28.107,31820,17726
2024-04-17,7130.841,3154.69,2361.02,129.6,9582.5,28.2233,32775,18238
2024-04-18,7166.814,3187.66,2379.04,129.6,9734.5,28.2446,33979,18559
2024-04-19,7087.317,3176.51,2391.93,130.6,9876.0,28.689,35582,19326
2024-04-22,7073.82,3225.17,2327.3,129.5,9829.5,27.1965,34478,19739
2024-04-23,7110.813,3272.72,2322.02,129.75,9706.5,27.3068,31938,19006
2024-04-24,7174.533,3293.13,2316.17,129.0,9773.5,27.1626,31836,18945
2024-04-25,7155.294,3287.75,2332.46,129.25,9865.0,27.434,32872,19157
2024-04-26,7036.075,3280.1,2337.96,129.75,9965.5,27.2058,32411,19100
2024-04-29,7155.784,3282.05,2335.66,137.4,10135.5,27.1429,32566,19148
2024-04-30,7234.197,3292.69,2286.25,142.25,9991.0,26.2942,31216,19238
2024-05-02,7117.425,3296.89,2303.83,147.75,9765.5,26.6828,30970,18648
2024-05-03,7134.724,3292.93,2301.74,145.15,9910.0,26.5594,31983,19237
2024-05-07,7123.612,3300.04,2314.1,146.4,10029.5,27.2419,32593,19256
2024-05-08,7088.795,3264.53,2308.85,145.25,9904.0,27.3312,31999,18885
2024-05-13,7099.261,3303.66,2336.32,142.1,10185.5,28.2015,32918,19230
2024-05-14,7083.763,3313.35,2358.12,142.65,10114.0,28.6194,33366,19075
2024-05-15,7179.831,3289.42,2385.99,143.0,10219.0,29.6739,33410,19489
2024-05-16,7246.696,3304.99,2376.86,143.5,10424.0,29.5756,33729,19797
2024-05-17,7317.238,3313.48,2415.22,141.5,10668.0,31.493,34251,21080
2024-05-20,7266.691,3314.05,2425.31,141.0,10889.0,31.824,34468,21615
2024-05-21,7186.037,3307.9,2421.05,142.05,10859.0,31.976,34324,21304
2024-05-28,7253.626,3330.09,2361.31,142.4,10501.5,32.1045,33928,20467
2024-05-29,7140.229,3323.2,2338.12,142.4,10456.5,31.976,34109,20490
2024-05-30,7034.142,3323.38,2343.07,142.4,10135.0,31.1732,33111,20063
2024-05-31,6970.736,3336.59,2327.33,142.4,10040.0,30.4083,33042,19710
2024-06-03,7036.191,3348.87,2350.75,140.2,10143.0,30.7347,32350,19422
2024-06-04,7099.312,3338.94,2327.01,137.95,9945.0,29.4977,31932,19068
2024-06-05,6947.67,3330.01,2355.32,136.0,9925.5,30.0118,31321,18288
2024-06-06,6974.897,3330.81,2376.06,134.35,10149.0,31.325,32198,18531
2024-06-07,6897.95,3330.77,2293.78,131.45,9762.5,29.153,31452,18031
2024-06-10,6921.548,3322.08,2310.88,131.85,9899.0,29.745,32001,17891
2024-06-11,6855.691,3309.21,2317.01,131.25,9759.0,29.2768,31913,17818
2024-06-12,6850.097,3307.44,2324.98,132.95,9944.5,29.726,33365,18061
2024-06-13,6831.564,3324.53,2304.21,134.7,9794.5,28.9668,32794,17645
2024-06-14,6734.832,3297.55,2333.04,133.15,9741.5,29.5545,32318,17575
2024-06-19,6726.919,3304.0,2328.16,134.1,9786.0,29.7887,32384,17372
2024-06-20,6819.321,3300.0,2360.09,133.9,9858.0,30.7446,33086,17424
2024-06-21,6879.978,3306.02,2321.98,132.05,9682.5,29.5542,32671,17224
2024-06-24,6889.165,3314.14,2334.65,132.95,9661.0,29.5806,32746,17325
